sentiment_id,user_name,tweet,longitude,latitude,sentiment
music_1575608313.399114,Winda Andriani.M,"Hahah, mana song of decade u? @meyshaputri 😂",135.50009,34.660763,Neutral
music_1575608324.185327,rbq-ehnn j. Herzog 🇸🇪,"Gotta reroute this rumination train or we’ll derail. 
#PositiveVibesOnly 

https://t.co/wWmlicWEtN",-83.43046,42.267433,Neutral
music_1575608325.998399,time traveler,"I know everyone's sharing their muaic of this decade but if I'm being honest The Avalanches' ""Wildflower"" albums is… https://t.co/kJhBEXgSwu",-98.77856,29.141956,Positive
music_1575608360.595742,Brittany💛🦌💙🦁,@Crunchyroll @lunacat_19 I watch this every day knowing damn well I’m going to cry... really beautiful show with a… https://t.co/N2gEdUbFNk,-94.74249,38.81903,Positive
music_1575608364.077247,Watching the Throne,Never mind a king. WE HAVE OURSELVES AN EMPEROR!,-97.92893,30.127892,Neutral
elections_1575609932.030422,Franklin D Shelton,"Perhaps the Dems have perfected the stealing of Elections, usher in every illegal and have them vote!",-80.203995,26.320692,Negative
elections_1575609958.49721,Mac Connor,"Some fairy tales start with ""once upon a time"". Others start with ""If I won the elections"".",-82.971634,40.080433,Neutral
elections_1575610097.017228,Franklin D Shelton,"Your Dems are the real criminals, don’t worry all the illegals will take vote for that party and take over our nati… https://t.co/vS4PNkaTLt",-80.203995,26.320692,Positive
elections_1575610105.403807,Tammy_GA,".@RepLoudermilk VOTE NO on #HR4

The Voting Rights Advancement Act attacks the stability of our elections! It allow… https://t.co/2g3nXoe1Y5",-85.60516,30.355644,Neutral
elections_1575610153.457448,Odu Obodumu,"@MrLekanAdigun Wise man, but he won't run for elections. So he planned to be defending thieves and election riggers for 60yrs?",6.778614,8.45044,Positive
elections_1575610463.412554,Abdul Rasheed,Incompetent @AfghanistanIEC has made the nation hostage. Announcing result of #election is your prime responsibilit… https://t.co/DM7QTWspol,60.478443,29.377472,Negative
elections_1575611087.146321,Abhishek Angad,In a town where Tabrez Ansari was beaten tied to a pole and forced to say Jai Shriram. Angry villagers whose famili… https://t.co/axDusoC3jl,86.067566,22.212044,Negative
elections_1575611402.770003,Kenigbolo 🇫🇮🇬🇧🇳🇬🇬🇭,It seems like I’d have to mute everything related to brexit and the UK General Elections for my own sanity because… https://t.co/vo2xg5NwKc,24.746447,60.237183,Positive
elections_1575611843.431979,susanlambert,"The top 5 marches in US history? In the last 3 years. 
2018 elections. 2019 elections. We keep telling them. And th… https://t.co/J3MsRV4ybJ",-74.02667,40.683933,Positive
elections_1575611910.038185,Angelo,@pietro159456 @MikeCarlton01 Turnbull still crying foul about Mediscare which was a couple of elections ago and did… https://t.co/x1sM0XKKSi,138.44212,-35.34897,Negative
elections_1575612050.680393,ChikMos🇿🇲,@mwansapazed In that case stop complaining. Since you believe all hope is lost. Wait for 2021 and change govt. Agai… https://t.co/ov1kVXcmIT,27.769108,-15.970367,Neutral
elections_1575612135.585834,Mulwa  Junior,Mfalme wa justice and fairness big ups sana @MigunaMiguna,39.62781,-4.125487,Neutral
elections_1575612177.557575,Myles Byrne,Pretty dark theory. But not implausible. A lot of democratic senators will get free press coverage during the senat… https://t.co/PORevBqWZS,-104.9602,39.72561,Positive
elections_1575612233.179443,Vineet Goel,Now Hyderabad Chief Commissioner of police may contest the elections with any big party and he will definitely win.😜😜 Jai ho,79.74255,12.784445,Neutral
elections_1575612639.117253,NigeriaInfoPH,"NEWSPAPER #HEADLINES: INEC to Conduct 28 Rerun Elections in January 2020 (THISDAY)

#MorningCrossfire with Kofi Bar… https://t.co/n027y3GNIg",6.351687,4.317612,Neutral
elections_1575612876.145579,Rabbi David Mivasair 🔥,Israel has interfered in U.S. and Canadian elections for years.,-80.24842,43.050552,Neutral
politics_1575612914.584703,Joe,"@6a2e28a074d34c4 @HermanMashaba @PearLerato I am simply making a suggestion. If you don't like what I say, all good… https://t.co/ijp64L9XVl",27.948303,-25.915773,Positive
politics_1575612928.751255,Linda,WHAT A IGNORANT PIECE OF GARBAGE BIDEN IS. SICKENING ANTI-AMERICAN TRAITOR AND A LIAR,-79.07509,43.07079,Negative
politics_1575612955.166793,Bernie 2020 Humboldt,Another strong endorsement for Bernie in California!,-124.129005,40.90851,Positive
politics_1575612961.003191,MAL,At least  to see a Democrat with common sense  is refreshing.  House Democrat says he plans to vote against all art… https://t.co/n6ePmdVL2l,-85.11289,42.969456,Negative
politics_1575613120.042066,🇪🇺 No Book 🇪🇺,Just awful. Poor man. We have let him down.,-1.821855,54.575535,Negative
politics_1575613360.842856,veronica noddin,"You put into words what I and many,many more feel every waking moment👍🏻👏👏👏. Thank you Rick Wilson for that incredib… https://t.co/jSjgn1iDPJ",-71.084335,42.917126,Positive
politics_1575613391.265588,Andrew McMillen,marijuana; sensible gun laws; climate change action; reduced military expenditure; $ out of politics by overturning… https://t.co/mLu56GisRv,-83.67529,36.540737,Neutral
politics_1575613394.169745,Frankincense🎅,man i really should get into politics,-79.63932,43.40322,Positive
politics_1575613413.981173,Brandon Edwards✌🏿✌🏾✌🏽✌🏼✌🏻✌🌏🌎🌍,"People say I'm-Fake
...hated Kamala Harris dropped-out
NOT because of Her willingness 
KAMALA RAN OUT OF MONEY
...g… https://t.co/Kif9AmGj0A",-83.90541,36.842365,Neutral
politics_1575613484.73907,Amy Hartman,Your boss worked for a company that advised ICE to provide less food to immigrants &amp; won’t share his client list th… https://t.co/EGyinwRgQb,-122.79006,45.421864,Negative
politics_1575613507.551789,Rachel T-W,My bad 😵 So busy forward planning forget about the here &amp; now!,-4.714451,51.69841,Negative
politics_1575613614.968957,Canada in Zimbabwe,We were very grateful that the Speaker was able to participate at the event to interact with reps from civil societ… https://t.co/CSMLZ148zr,30.869576,-18.050991,Positive
politics_1575613653.512631,Marlene Godwin,Politics. What. A. Mess. We. Are. In. ☹️ there are just no words.,-1.706057,53.73637,Negative
politics_1575613702.895,koop,Gundam NT was the worst of this sort of thing. There’s a story taking place but the only words coming out of the ch… https://t.co/W3e6EKd77T,-118.6684,33.704536,Negative
politics_1575613756.470641,Rebecca,"@childwelfarelaw We have a deep, fucked up relationship with the military. The APA voted down a Do No Harm addition… https://t.co/WWLv8W0dyI",-74.04188,40.570843,Negative
politics_1575613761.32622,Brandon Edwards✌🏿✌🏾✌🏽✌🏼✌🏻✌🌏🌎🌍,#KamalaHarris | poem.,-83.90541,36.842365,Neutral
politics_1575613767.398119,Marlene Godwin,"Look at the state of Scotland, for starters. People very badly let down by the SNP. Yet millions will continue to v… https://t.co/uYoIZMLt7m",-1.706057,53.73637,Negative
politics_1575613793.054726,Ginny W,"And yet, I haven't heard a peep about this.",-117.1461,33.05778,Neutral
politics_1575613804.817817,Elizabeth Collinge,"Damning figures show devastating impact of a decade of Tory cuts across UK

https://t.co/LltgBgmH2h",-3.145788,53.304077,Negative
politics_1575613883.420025,Elias Wallace,@DJRhino1287 Beauty is a good thing.  Poverty politics and Gospel forgets the splendor and abundance of God,2.095974,49.28489,Positive
politics_1575613899.37129,Will Ripley,New satellite image shows activity at previously dismantled North Korean test site. @ArmsControlWonk tells… https://t.co/e9uIGsJPCs,114.10991,22.252085,Negative
politics_1575613925.24293,SANDYPHILLIPS,"Frankly andhe bhakt like u are to be blamed for the present situation and arrogance 

Whenever anyone questions the… https://t.co/FoeldhJKQ4",54.893974,24.618254,Neutral
politics_1575613960.087266,marguerita Innes,Dreadfully,-1.987931,53.429085,Negative
politics_1575613960.248119,Jaydee Loubser,Absolutely!!!,27.340807,-27.019297,Positive
politics_1575614016.156318,Goonerlove,"The politics is fucked, the footballs fucked, in conclusion it’s all fucked.",99.45241,19.618965,Negative
politics_1575614064.688545,Decker,"And there it is , we’ll done  Trudeau .  Ya had poke the bear . You had have your arrogance shine instead of acting… https://t.co/DG7W8dNeJI",-64.56474,44.35798,Neutral
politics_1575614083.615574,dollyrateshwar,"All we need is a fast trial,speedy justice.A collapse in judiciary process will only lead to collapse in process &amp;… https://t.co/NkA7ThYLVg",72.74484,18.845343,Positive
politics_1575614095.822743,💧Jackie,Albanese acts to clean up NSW Labor.    https://t.co/PScVWlbnV7,153.18655,-28.200317,Positive
politics_1575614126.667187,Morris Odhiambo,"@MusaliaMudavadi  joined politics in 1989, he's written a book who's sole theme is @RailaOdinga who joined politics… https://t.co/l9jb4LQII9",33.916607,-1.386486,Neutral
politics_1575614168.397657,"Ex Vice Chancellor, Prof SN Kulkarni","@TimesNow @Manekagandhibjp Speechless. 
Does the name ""Gandhi"" anywhere in the name cloud a person's judgement so m… https://t.co/2yw4jtXb8S",54.893974,24.618254,Neutral
politics_1575614247.624064,NonnieC 🇺🇸,"She wasn't talking about your child she was talking about the name .
If you care so much about children tell your h… https://t.co/TP5qWUIzdo",-122.03531,37.193165,Positive
politics_1575614368.000827,Lord Rob Thomson is back from the UK!,That is it. It is over. The freaking terrorists have won. The politics of fear and loathing continue.,150.74394,-34.6286,Neutral
politics_1575614427.201283,Amrita Bhinder,"@shubham_jain999 @dna This is my take:

https://t.co/vCgG6y6qqs",76.70767,28.19953,Neutral
politics_1575614459.735786,𝓔𝓻𝓲𝓬𝓪 𝓚𝓪𝓽𝓱𝓮𝓻𝓲𝓷𝓮 𝓙𝓸𝓱𝓷𝓼𝓸𝓷♡,@IvyKungu People really actually need to live their own lives and shut the fuck up. Loud bitches are so annoying. S… https://t.co/NbJrwcKhnX,-118.39409,33.78044,Negative
politics_1575614516.390063,David Ronder,"It's somehow symbolic that someone so thick should head a 'think tank' that does not exist.

https://t.co/ZD9RhlKhta",0.968336,51.33407,Negative
politics_1575614540.297691,APURBA ROY CHOWDHURY,Donald  Trump  now knows how has he been ridiculed behind his back by few Prime Ministers. He is nowadays badly tor… https://t.co/C2nFxjuSDp,88.09446,22.269493,Negative
politics_1575614645.899176,KavitaM 🇮🇳,But the Unnao rape case is also a blot on our judicial system. High time the accused is hanged,72.74484,18.845343,Positive
politics_1575614663.208448,Sue Wilson #FBPE,"Business leaders urge next government to focus on getting a good Brexit trade deal, not a fast one… https://t.co/C8pojTlVQp",-1.289608,51.71227,Positive
politics_1575614723.246353,Solomon Onah,"The other Orjis and their cronies will soon follow. That would be the main celebration in Abia.

All this politics… https://t.co/aCbHTlDHtm",6.933791,5.921831,Positive
politics_1575614735.957595,baban junior,Its  better you face your NGO whatever and leave politics for its players. Where were you when kano state Goverment… https://t.co/3uhKWMo9aZ,8.26986,9.558553,Positive
politics_1575614772.689841,Ambokile mwaisaka,"Politics is a mission when it is taken as a  profession rather than a mission , leaders become self servant",39.00811,-7.190649,Neutral
politics_1575614833.26662,Gajendra Sharma,"Amit bro, 

You can't expose Modi ji like this.

I think Modi ji believes that even Rapists have the human rights.… https://t.co/xQsJHtw85m",76.84252,28.397657,Neutral
politics_1575614851.006355,Red Roses❌🇺🇸,I.just.can't even.,-73.83962,42.89165,Neutral
politics_1575614867.914498,Hathighunta,@BorisJohnson is the cleverest &amp; most pragmatic politician. He has the 'win' in his pocket so why all the additiona… https://t.co/CkTlYBbXIE,-0.660061,51.490482,Positive
politics_1575614904.585309,Marc Kelly,@4hopeandhealth @hambrains100 @frontal_bow @royenderson @kfmarshall75 @NualaMcAllister It's almost as if people have different politics?,-6.036116,54.54324,Neutral
politics_1575614969.975147,nand kishore agarwal,"@AhmedAhsanAbbas @koushikM_ AAP has empowered Delhi citizen by making politics very simple. Anyone can easily meet the MLA, MINISTER AND CM.",88.014244,22.39602,Positive
politics_1575615048.032631,Ami Vider,Anshel Pfeiffer @anshelpfefer 's recent book Bibi is probably a great read right now. Is Bibi's fall as meteoric as… https://t.co/AEBdmVMIu6,34.266926,29.393972,Positive
politics_1575615154.854582,Shawn McConachie,"As always, Rick you nailed it again. Thank you. I look forward to your new book.",-106.645645,25.837091,Positive
politics_1575615202.802135,mikel weisser,"""The acronym is MICE: Money, Ideology, Compromise, and Ego. Pick a traitor and one of those reasons will underpin t… https://t.co/KOO4q0N5Qo",-110.93308,32.457397,Neutral
politics_1575615204.715411,Zero Mobile,"@MakgobeMakgama5 @blupoisen I hate people who are hiding their evil and lies with politics, please don't tell me ab… https://t.co/BDubwAH80n",27.751856,-26.51265,Negative
politics_1575615205.034417,💧HKP,@PeterDutton_MP @ScottMorrisonMP @AusFedPolice More distraction politics. Put guns in airports and hype up the secu… https://t.co/eEQsKaz0pA,115.617615,-32.675716,Positive
politics_1575615218.695433,Shomari Stone,Robert Byrd was a U.S. Senator from West Virginia for over 51 years. He was a member of the Democratic Party. He wa… https://t.co/gSi7WnIHPQ,-77.15588,39.012634,Neutral
politics_1575615227.031765,Gowtham Pyate,"@INCIndia walked out of parliament over #EncounterNight .

Seriously? How did you come to a conclusion??

 Even bef… https://t.co/4Q4Ibvr5QT",77.33058,12.731936,Negative
politics_1575615258.43956,baban junior,Its  better you face your NGO whatever and leave politics for its players. Where were you when kano state Goverment… https://t.co/GCcyWtP5i0,8.26986,9.558553,Positive
politics_1575615267.9119,💧Jackie,"Pauline sucking up to her base of male voters.  ‘Well done, men’: Hanson’s striking speech https://t.co/gwFmu6BVSR via @newscomauHQ",153.18655,-28.200317,Negative
politics_1575615274.226161,Jeremy Pendley,As such. Democrats in the heyday of yesterday were Democrats.,-86.54232,36.890907,Neutral
politics_1575615311.006241,Ryan Cheney,@Alyssa_Milano Can I point out that I do respect everyone's right to voice an opinion about anything because Americ… https://t.co/Km0zLymwjX,-117.83466,34.018284,Positive
politics_1575615433.971668,Gerard May,There is another way 👇,150.52094,-34.118347,Neutral
politics_1575615448.826353,Robert Balaam,"1 week to go until we're well on our way to leaving that rotten, corrupt, unethical EU !!! #BREXIT #OUT
🇬🇧👑💪💪💪… https://t.co/p2R4tJGwXz",0.597288,52.435326,Negative
